sample_1,sample_2,identical,n
BRZ_1472,MRT_1299,0.84,637
BRZ_1472,MRT_1300,0.85,637
BRZ_1472,MRT_1301,0.75,637
BRZ_1472,MRT_1302,0.51,637
BRZ_1472,MRT_1303,0.84,637
BRZ_1472,MRT_1304,0.6,637
BRZ_1472,MRT_1305,0.84,637
BRZ_1472,MRT_1306,0.86,637
BRZ_1472,MRT_1307,0.84,637
BRZ_1472,MRT_1308,0.84,637
BRZ_1472,MRT_1309,0.85,637
BRZ_1472,MRT_1310,0.84,637
BRZ_1472,MRT_1315,0.85,637
BRZ_1472,MRT_1316,0.86,637
BRZ_1472,MRT_1317,0.85,637
BRZ_1472,MRT_1318,0.85,637
BRZ_1472,MRT_1319,0.82,637
BRZ_1472,MRT_1320,0.86,637
BRZ_1472,MRT_1321,0.86,637
BRZ_1472,MRT_1322,0.85,637
BRZ_1472,MRT_1323,0.85,637
BRZ_1472,MRT_1324,0.83,637
BRZ_1472,MRT_1325,0.84,637
BRZ_1472,MRT_1326,0.87,637
BRZ_1472,MRT_1327,0.84,637
BRZ_1472,MRT_1328,0.84,637
BRZ_1472,MRT_1329,0.84,637
BRZ_1472,MRT_1330,0.45,637
BRZ_1472,MRT_1331,0.33,637
BRZ_1472,MRT_1332,0.42,637
BRZ_1472,MRT_1333,0.85,637
BRZ_1472,MRT_1334,0.5,637
BRZ_1472,MRT_1335,0.84,637
BRZ_1472,MRT_1336,0.83,637
BRZ_1472,MRT_1337,0.86,637
BRZ_1472,MRT_1338,0.71,637
BRZ_1472,MRT_1339,0.54,637
BRZ_1472,MRT_1340,0.77,637
BRZ_1472,MRT_1341,0.86,637
BRZ_1472,MRT_1342,0.57,637
BRZ_1472,MRT_1343,0.62,637
BRZ_1472,MRT_1347,0.7,637
BRZ_1472,MRT_1348,0.72,637
BRZ_1472,MRT_1349,0.79,637
BRZ_1472,MRT_1350,0.36,637
BRZ_1472,PNS_792,0.85,637
BRZ_1472,PNS_793,0.82,637
BRZ_1472,PNS_794,0.83,637
BRZ_1472,PNS_795,0.59,637
BRZ_1472,PNS_796,0.83,637
BRZ_1472,PNS_797,0.83,637
BRZ_1472,PNS_798,0.84,637
BRZ_1472,PNS_799,0.83,637
BRZ_1472,PNS_800,0.79,637
BRZ_1472,PNS_801,0.84,637
BRZ_1472,PNS_802,0.82,637
BRZ_1472,PNS_803,0.85,637
BRZ_1472,PNS_808,0.87,637
BRZ_1472,PNS_809,0.85,637
BRZ_1472,PNS_810,0.86,637
BRZ_1472,PNS_811,0.87,637
BRZ_1472,PNS_812,0.84,637
BRZ_1472,PNS_813,0.83,637
BRZ_1472,PNS_814,0.84,637
BRZ_1472,PNS_815,0.84,637
BRZ_1472,PNS_817,0.33,637
BRZ_1472,PNS_818,0.84,637
BRZ_1472,PNS_819,0.84,637
BRZ_1472,PNS_821,0.84,637
BRZ_1472,PNS_822,0.54,637
BRZ_1472,PNS_823,0.85,637
BRZ_1472,PNS_824,0.41,637
BRZ_1472,PNS_825,0.46,637
BRZ_1472,PNS_826,0.86,637
BRZ_1472,PNS_827,0.85,637
BRZ_1472,PNS_828,0.53,637
BRZ_1472,PNS_829,0.86,637
BRZ_1472,PNS_830,0.84,637
BRZ_1472,PNS_831,0.84,637
BRZ_1472,PNS_833,0.65,637
BRZ_1472,PR_1038,0.83,637
BRZ_1472,PR_1040,0.5,637
BRZ_1472,PR_1041,0.54,637
BRZ_1472,PR_1042,0.8,637
BRZ_1472,PR_1043,0.85,637
BRZ_1472,PR_1046,0.4,498
BRZ_1472,PR_1047,0.83,637
BRZ_1472,PR_1050,0.85,637
BRZ_1472,PR_1051,0.82,637
BRZ_1472,PR_1052,0.86,637
BRZ_1472,PR_1053,0.85,637
BRZ_1472,PR_1054,0.7,637
BRZ_1472,PR_1055,0.77,637
BRZ_1472,PR_1056,0.85,637
BRZ_1472,PR_1057,0.85,637
BRZ_1472,PR_1058,0.78,637
BRZ_1472,PR_1060,0.84,637
BRZ_1472,PR_1061,0.81,637
BRZ_1472,PR_1062,0.85,637
BRZ_1472,PR_1063,0.46,637
BRZ_1472,PR_945,0.84,637
BRZ_1472,PR_946,0.44,637
BRZ_1472,PR_947,0.4,637
BRZ_1472,PR_948,0.15,618
BRZ_1472,PR_949,0.52,637
BRZ_1472,PR_950,0.84,637
BRZ_1472,PR_951,0.76,637
BRZ_1472,PR_952,0.84,637
BRZ_1472,PR_953,0.75,637
BRZ_1472,PR_954,0.79,637
BRZ_1472,PR_955,0.68,637
BRZ_1472,PR_957,0.84,637
BRZ_1472,PR_958,0.8,637
BRZ_1472,PR_960,0.81,637
BRZ_1472,PR_961,0.85,637
BRZ_1472,PR_963,0.81,637
BRZ_1472,PR_964,0.85,637
BRZ_1472,PR_965,0.78,637
BRZ_1472,PR_966,0.84,637
BRZ_1472,PR_967,0.84,637
BRZ_1472,PR_968,0.85,637
BRZ_1472,PR_971,0.83,637
BRZ_1472,PR_972,0.1,445
BRZ_1472,PR_973,0.14,589
BRZ_1472,PR_974,0.38,637
BRZ_1472,PR_975,0.85,637
BRZ_1472,PR_976,0.86,637
BRZ_1472,PR_977,0.84,637
BRZ_1472,PR_979,0.83,637
BRZ_1472,SCA_1195,0.82,637
BRZ_1472,SCA_1196,0.83,637
BRZ_1472,SCA_1197,0.85,637
BRZ_1472,SCA_1198,0.85,637
BRZ_1472,SCA_1199,0.85,637
BRZ_1472,SCA_1200,0.85,637
BRZ_1472,SCA_1201,0.88,637
BRZ_1472,SCA_1203,0.82,637
BRZ_1472,SCA_1204,0.82,637
BRZ_1472,SCA_1206,0.81,637
BRZ_1472,SCA_1208,0.57,637
BRZ_1472,SCA_1212,0.84,637
BRZ_1472,SCA_1213,0.84,637
BRZ_1472,SCA_1214,0.84,637
BRZ_1472,SCA_1216,0.85,637
BRZ_1472,SCA_1217,0.84,637
BRZ_1472,SCA_1218,0.83,637
BRZ_1472,SCA_1220,0.84,637
BRZ_1472,SCA_1221,0.83,637
BRZ_1472,SCA_1222,0.86,637
BRZ_1472,SCA_1223,0.82,637
BRZ_1472,SCA_1224,0.84,637
BRZ_1472,SCA_1225,0.83,637
BRZ_1472,SCA_1226,0.84,637
BRZ_1472,SCA_1227,0.83,637
BRZ_1472,SCA_1230,0.82,637
BRZ_1472,SCA_1231,0.66,637
BRZ_1472,SCA_1232,0.86,637
BRZ_1472,SCA_1233,0.85,637
BRZ_1472,SCA_1234,0.63,637
BRZ_1472,SCA_1239,0.43,637
BRZ_1472,SCA_1240,0.43,637
BRZ_1472,SCA_848,0.85,637
BRZ_1472,SCA_853,0.45,637
BRZ_1472,SCA_854,0.85,637
BRZ_1472,SCA_857,0.5,637
BRZ_1472,SCA_869,0.33,467
BRZ_1472,SCA_871,0.72,637
BRZ_1472,SCA_874,0.52,637
BRZ_1472,SCA_876,0.8,637
BRZ_1472,SCA_877,0.19,637
BRZ_1472,SCA_880,0.82,637
BRZ_1472,SCA_896,0.83,637
BRZ_1472,SCA_897,0.84,637
BRZ_1472,SCA_914,0.37,637
BRZ_1472,SCA_915,0.31,569
BRZ_1472,SCA_916,0.84,637
BRZ_1472,SCA_917,0.83,637
BRZ_1472,SCA_918,0.81,637
BRZ_1472,SCA_919,0.7,637
BRZ_1472,SCA_920,0.7,637
BRZ_1472,SCA_921,0.82,637
BRZ_1472,SCA_922,0.85,637
BRZ_1472,SCA_923,0.29,551
BRZ_1472,SCA_924,0.85,637
BRZ_1472,SCA_925,0.84,637
BRZ_1472,SCA_926,0.83,637
BRZ_1472,SCA_927,0.85,637
BRZ_1472,SCA_929,0.82,637
BRZ_1472,SCA_930,0.86,637
BRZ_1472,SCA_931,0.85,637
BRZ_1472,SCA_932,0.76,637
BRZ_1472,SCA_933,0.84,637
BRZ_1472,TX_1098,0.83,637
BRZ_1472,TX_1099,0.85,637
BRZ_1472,TX_1100,0.85,637
BRZ_1472,TX_1101,0.86,637
BRZ_1472,TX_1104,0.58,637
BRZ_1472,TX_1105,0.86,637
BRZ_1472,TX_1107,0.85,637
BRZ_1472,TX_1109,0.62,637
BRZ_1472,TX_1110,0.85,637
BRZ_1472,TX_1111,0.86,637
BRZ_1472,TX_1113,0.85,637
BRZ_1472,TX_1114,0.86,637
BRZ_1472,TX_1120,0.85,637
BRZ_1472,TX_1121,0.75,637
BRZ_1472,TX_1122,0.85,637
BRZ_1472,TX_1123,0.86,637
BRZ_1472,TX_1125,0.83,637
BRZ_1472,TX_1126,0.86,637
BRZ_1472,TX_1127,0.83,637
BRZ_1472,TX_1128,0.85,637
BRZ_1472,TX_1130,0.84,637
BRZ_1472,TX_1131,0.84,637
BRZ_1472,TX_1132,0.83,637
BRZ_1472,TX_1133,0.85,637
BRZ_1472,TX_1134,0.79,637
BRZ_1472,TX_1135,0.82,637
BRZ_1472,TX_1136,0.82,637
BRZ_1472,TX_1137,0.3,637
BRZ_1472,TX_1138,0.77,637
BRZ_1472,TX_1139,0.22,637
BRZ_1472,TX_1140,0.71,637
BRZ_1472,TX_1141,0.51,637
BRZ_1472,TX_1142,0.55,637
BRZ_1472,TX_1143,0.78,637
BRZ_1472,TX_1144,0.63,637
BRZ_1472,TX_1145,0.55,637
BRZ_1472,TX_1146,0.78,637
BRZ_1472,VZ_1000,0.82,637
BRZ_1472,VZ_1001,0.8,637
BRZ_1472,VZ_1002,0.84,637
BRZ_1472,VZ_1004,0.84,637
BRZ_1472,VZ_1005,0.85,637
BRZ_1472,VZ_1006,0.78,637
BRZ_1472,VZ_1007,0.53,637
BRZ_1472,VZ_1009,0.58,637
BRZ_1472,VZ_1010,0.85,637
BRZ_1472,VZ_1019,0.84,637
BRZ_1472,VZ_1020,0.76,637
BRZ_1472,VZ_1021,0.76,637
BRZ_1472,VZ_1022,0.36,637
BRZ_1472,VZ_1026,0.58,637
BRZ_1472,VZ_1027,0.86,637
BRZ_1472,VZ_1029,0.84,637
BRZ_1472,VZ_670,0.34,637
BRZ_1472,VZ_671,0.86,637
BRZ_1472,VZ_672,0.84,637
BRZ_1472,VZ_673,0.84,637
BRZ_1472,VZ_674,0.86,637
BRZ_1472,VZ_675,0.86,637
BRZ_1472,VZ_676,0.71,637
BRZ_1472,VZ_677,0.84,637
BRZ_1472,VZ_678,0.83,637
BRZ_1472,VZ_679,0.83,637
BRZ_1472,VZ_680,0.84,637
BRZ_1472,VZ_681,0.86,637
BRZ_1472,VZ_682,0.85,637
BRZ_1472,VZ_683,0.49,637
BRZ_1472,VZ_684,0.84,637
BRZ_1472,VZ_685,0.86,637
BRZ_1472,VZ_686,0.84,637
BRZ_1472,VZ_687,0.84,637
BRZ_1472,VZ_688,0.85,637
BRZ_1472,VZ_689,0.86,637
BRZ_1472,VZ_690,0.86,637
BRZ_1472,VZ_691,0.83,637
BRZ_1472,VZ_692,0.52,637
BRZ_1472,VZ_693,0.82,637
BRZ_1472,VZ_694,0.85,637
BRZ_1472,VZ_695,0.54,637
BRZ_1472,VZ_701,0.85,637
BRZ_1472,VZ_702,0.83,637
BRZ_1472,VZ_703,0.85,637
BRZ_1472,VZ_704,0.21,637
BRZ_1472,VZ_705,0.84,637
BRZ_1472,VZ_706,0.83,637
BRZ_1472,VZ_707,0.83,637
BRZ_1472,VZ_708,0.78,637
BRZ_1472,VZ_709,0.32,637
BRZ_1472,VZ_992,0.63,637
BRZ_1472,VZ_993,0.45,637
BRZ_1472,VZ_994,0.43,637
BRZ_1472,VZ_995,0.76,637
BRZ_1472,VZ_996,0.78,637
BRZ_1472,VZ_997,0.83,637
BRZ_1472,VZ_999,0.35,532
BRZ_1473,BRZ_1479,0.86,1616
BRZ_1473,BRZ_1480,0.85,1616
BRZ_1473,BRZ_1481,0.85,1616
BRZ_1473,BRZ_1483,0.74,1437
BRZ_1473,BRZ_1485,0.84,1616
BRZ_1473,BRZ_1486,0.81,1616
BRZ_1473,BRZ_1487,0.83,1616
BRZ_1473,BRZ_1488,0.85,1616
BRZ_1473,BRZ_1489,0.85,1616
BRZ_1473,BRZ_1490,0.78,445
BRZ_1473,BRZ_1503,0.8,1616
BRZ_1473,BRZ_1435,0.73,1389
BRZ_1473,BRZ_1436,0.76,1310
BRZ_1473,BRZ_1437,0.85,1616
BRZ_1473,BRZ_1438,0.84,1616
BRZ_1473,BRZ_1439,0.85,1616
BRZ_1473,BRZ_1440,0.84,1616
BRZ_1473,BRZ_1441,0.84,1616
BRZ_1473,BRZ_1442,0.72,1317
BRZ_1473,BRZ_1443,0.85,1616
BRZ_1473,BRZ_1444,0.86,1616
BRZ_1473,BRZ_1445,0.85,1616
BRZ_1473,BRZ_1446,0.85,1616
BRZ_1473,BRZ_1447,0.84,1616
BRZ_1473,BRZ_1448,0.87,1616
BRZ_1473,BRZ_1449,0.81,1616
BRZ_1473,BRZ_1450,0.77,1616
BRZ_1473,BRZ_1459,0.86,1616
BRZ_1473,BRZ_1509,0.66,956
BRZ_1473,BRZ_1510,0.85,1616
BRZ_1473,BRZ_1511,0.84,1616
BRZ_1473,KEY_1155,0.83,1616
BRZ_1473,KEY_1156,0.84,1616
BRZ_1473,KEY_1157,0.63,1408
BRZ_1473,KEY_1158,0.86,1616
BRZ_1473,KEY_1159,0.82,1616
BRZ_1473,KEY_1160,0.84,1616
BRZ_1473,KEY_1163,0.85,1616
BRZ_1473,KEY_1164,0.77,1616
BRZ_1473,KEY_1165,0.84,1616
BRZ_1473,KEY_1166,0.84,1616
BRZ_1473,KEY_1167,0.85,1616
BRZ_1473,KEY_1168,0.83,1616
BRZ_1473,KEY_1169,0.86,1616
BRZ_1473,KEY_1170,0.78,1616
BRZ_1473,KEY_1171,0.82,1616
BRZ_1473,KEY_1172,0.85,1616
BRZ_1473,KEY_1173,0.85,1616
BRZ_1473,KEY_1174,0.84,1616
BRZ_1473,KEY_1175,0.85,1616
BRZ_1473,KEY_1176,0.86,1616
BRZ_1473,KEY_1177,0.87,1616
BRZ_1473,KEY_1178,0.86,1616
BRZ_1473,KEY_1179,0.71,1616
BRZ_1473,KEY_1180,0.68,1616
BRZ_1473,KEY_1181,0.64,1616
BRZ_1473,KEY_1182,0.73,1364
BRZ_1473,KEY_1183,0.84,1616
BRZ_1473,KEY_1184,0.84,1616
BRZ_1473,KEY_1185,0.82,1616
BRZ_1473,KEY_1186,0.78,1616
BRZ_1473,KEY_1187,0.76,1616
BRZ_1473,KEY_1188,0.84,1616
BRZ_1473,KEY_1189,0.85,1616
BRZ_1473,KEY_1190,0.62,670
BRZ_1473,KEY_1191,0.86,1616
BRZ_1473,KEY_1193,0.63,1436
BRZ_1473,KEY_1370,0.82,1616
BRZ_1473,KEY_1371,0.85,1616
BRZ_1473,KEY_1372,0.76,1616
BRZ_1473,KEY_1373,0.8,1616
BRZ_1473,KEY_1374,0.65,1616
BRZ_1473,KEY_1375,0.85,1616
BRZ_1473,KEY_1376,0.71,1616
BRZ_1473,KEY_1377,0.85,1616
BRZ_1473,KEY_1378,0.84,1616
BRZ_1473,KEY_1379,0.84,1616
BRZ_1473,KEY_1381,0.77,1616
BRZ_1473,KEY_1382,0.85,1616
BRZ_1473,KEY_1383,0.63,1548
BRZ_1473,KEY_1391,0.64,467
BRZ_1473,KEY_1392,0.64,1616
BRZ_1473,KEY_1393,0.8,1616
BRZ_1473,KEY_1396,0.73,1497
BRZ_1473,KEY_1397,0.83,1616
BRZ_1473,KEY_1398,0.65,1451
BRZ_1473,KEY_1399,0.83,1616
BRZ_1473,KEY_1403,0.8,1616
BRZ_1473,KEY_1404,0.85,1616
BRZ_1473,KEY_1405,0.84,1616
BRZ_1473,KEY_1406,0.84,1616
BRZ_1473,KEY_1407,0.84,1616
BRZ_1473,KEY_1409,0.84,1616
BRZ_1473,KEY_1410,0.86,1616
BRZ_1473,KEY_1411,0.85,1616
BRZ_1473,MRT_1299,0.85,1616
BRZ_1473,MRT_1300,0.86,1616
BRZ_1473,MRT_1301,0.77,1616
BRZ_1473,MRT_1302,0.69,1552
BRZ_1473,MRT_1303,0.83,1616
BRZ_1473,MRT_1304,0.72,1616
BRZ_1473,MRT_1305,0.85,1616
BRZ_1473,MRT_1306,0.85,1616
BRZ_1473,MRT_1307,0.86,1616
BRZ_1473,MRT_1308,0.86,1616
BRZ_1473,MRT_1309,0.85,1616
BRZ_1473,MRT_1310,0.85,1616
BRZ_1473,MRT_1315,0.86,1616
BRZ_1473,MRT_1316,0.86,1616
BRZ_1473,MRT_1317,0.85,1616
BRZ_1473,MRT_1318,0.85,1616
BRZ_1473,MRT_1319,0.86,1616
BRZ_1473,MRT_1320,0.84,1616
BRZ_1473,MRT_1321,0.86,1616
BRZ_1473,MRT_1322,0.85,1616
BRZ_1473,MRT_1323,0.87,1616
BRZ_1473,MRT_1324,0.85,1616
BRZ_1473,MRT_1325,0.85,1616
BRZ_1473,MRT_1326,0.85,1616
BRZ_1473,MRT_1327,0.85,1616
BRZ_1473,MRT_1328,0.85,1616
BRZ_1473,MRT_1329,0.85,1616
BRZ_1473,MRT_1330,0.64,1468
BRZ_1473,MRT_1331,0.63,1286
BRZ_1473,MRT_1332,0.61,1436
BRZ_1473,MRT_1333,0.84,1616
BRZ_1473,MRT_1334,0.63,1500
BRZ_1473,MRT_1335,0.85,1616
BRZ_1473,MRT_1336,0.85,1616
BRZ_1473,MRT_1337,0.86,1616
BRZ_1473,MRT_1338,0.75,1616
BRZ_1473,MRT_1339,0.65,1616
BRZ_1473,MRT_1340,0.79,1616
BRZ_1473,MRT_1341,0.85,1616
BRZ_1473,MRT_1342,0.64,1616
BRZ_1473,MRT_1343,0.68,1616
BRZ_1473,MRT_1347,0.73,1616
BRZ_1473,MRT_1348,0.77,1616
BRZ_1473,MRT_1349,0.83,1616
BRZ_1473,MRT_1350,0.63,1098
BRZ_1473,PNS_792,0.85,1616
BRZ_1473,PNS_793,0.84,1616
BRZ_1473,PNS_794,0.82,1616
BRZ_1473,PNS_795,0.63,1616
BRZ_1473,PNS_796,0.86,1616
BRZ_1473,PNS_797,0.83,1616
BRZ_1473,PNS_798,0.85,1616
BRZ_1473,PNS_799,0.85,1616
BRZ_1473,PNS_800,0.84,1616
BRZ_1473,PNS_801,0.86,1616
BRZ_1473,PNS_802,0.84,1616
BRZ_1473,PNS_803,0.85,1616
BRZ_1473,PNS_808,0.84,1616
BRZ_1473,PNS_809,0.84,1616
BRZ_1473,PNS_810,0.85,1616
BRZ_1473,PNS_811,0.84,1616
BRZ_1473,PNS_812,0.84,1616
BRZ_1473,PNS_813,0.85,1616
BRZ_1473,PNS_814,0.85,1616
BRZ_1473,PNS_815,0.83,1616
BRZ_1473,PNS_817,0.62,1169
BRZ_1473,PNS_818,0.85,1616
BRZ_1473,PNS_819,0.85,1616
BRZ_1473,PNS_821,0.81,1616
BRZ_1473,PNS_822,0.68,1490
BRZ_1473,PNS_823,0.85,1616
BRZ_1473,PNS_824,0.64,1237
BRZ_1473,PNS_825,0.66,1432
BRZ_1473,PNS_826,0.86,1616
BRZ_1473,PNS_827,0.86,1616
BRZ_1473,PNS_828,0.66,1068
BRZ_1473,PNS_829,0.86,1616
BRZ_1473,PNS_830,0.84,1616
BRZ_1473,PNS_831,0.86,1616
BRZ_1473,PNS_833,0.71,1616
BRZ_1473,PR_1038,0.84,1616
BRZ_1473,PR_1040,0.65,1265
BRZ_1473,PR_1041,0.66,1463
BRZ_1473,PR_1042,0.75,1616
BRZ_1473,PR_1043,0.83,1616
BRZ_1473,PR_1046,0.6,498
BRZ_1473,PR_1047,0.84,1616
BRZ_1473,PR_1050,0.86,1616
BRZ_1473,PR_1051,0.83,1616
BRZ_1473,PR_1052,0.84,1616
BRZ_1473,PR_1053,0.84,1616
BRZ_1473,PR_1054,0.67,1581
BRZ_1473,PR_1055,0.75,1616
BRZ_1473,PR_1056,0.84,1616
BRZ_1473,PR_1057,0.86,1616
BRZ_1473,PR_1058,0.75,1616
BRZ_1473,PR_1060,0.85,1616
BRZ_1473,PR_1061,0.79,1616
BRZ_1473,PR_1062,0.85,1616
BRZ_1473,PR_1063,0.64,1552
BRZ_1473,PR_945,0.85,1616
BRZ_1473,PR_946,0.68,1405
BRZ_1473,PR_947,0.65,1239
BRZ_1473,PR_948,0.65,618
BRZ_1473,PR_949,0.66,1604
BRZ_1473,PR_950,0.85,1616
BRZ_1473,PR_951,0.69,1616
BRZ_1473,PR_952,0.86,1616
BRZ_1473,PR_953,0.75,1616
BRZ_1473,PR_954,0.83,1616
BRZ_1473,PR_955,0.75,1616
BRZ_1473,PR_957,0.85,1616
BRZ_1473,PR_958,0.78,1616
BRZ_1473,PR_960,0.8,1616
BRZ_1473,PR_961,0.84,1616
BRZ_1473,PR_963,0.83,1616
BRZ_1473,PR_964,0.86,1616
BRZ_1473,PR_965,0.75,1616
BRZ_1473,PR_966,0.84,1616
BRZ_1473,PR_967,0.86,1616
BRZ_1473,PR_968,0.85,1616
BRZ_1473,PR_971,0.85,1616
BRZ_1473,PR_972,0.75,445
BRZ_1473,PR_973,0.68,589
BRZ_1473,PR_974,0.65,1363
BRZ_1473,PR_975,0.86,1616
BRZ_1473,PR_976,0.86,1616
BRZ_1473,PR_977,0.86,1616
BRZ_1473,PR_979,0.85,1616
BRZ_1473,SCA_1195,0.81,1616
BRZ_1473,SCA_1196,0.84,1616
BRZ_1473,SCA_1197,0.84,1616
BRZ_1473,SCA_1198,0.85,1616
BRZ_1473,SCA_1199,0.85,1616
BRZ_1473,SCA_1200,0.85,1616
BRZ_1473,SCA_1201,0.85,1616
BRZ_1473,SCA_1203,0.83,1616
BRZ_1473,SCA_1204,0.84,1616
BRZ_1473,SCA_1206,0.82,1616
BRZ_1473,SCA_1208,0.68,1574
BRZ_1473,SCA_1212,0.86,1616
BRZ_1473,SCA_1213,0.85,1616
BRZ_1473,SCA_1214,0.86,1616
BRZ_1473,SCA_1216,0.83,1616
BRZ_1473,SCA_1217,0.84,1616
BRZ_1473,SCA_1218,0.83,1616
BRZ_1473,SCA_1220,0.83,1616
BRZ_1473,SCA_1221,0.8,1616
BRZ_1473,SCA_1222,0.84,1616
BRZ_1473,SCA_1223,0.77,1616
BRZ_1473,SCA_1224,0.85,1616
BRZ_1473,SCA_1225,0.84,1616
BRZ_1473,SCA_1226,0.83,1616
BRZ_1473,SCA_1227,0.83,1616
BRZ_1473,SCA_1230,0.83,1616
BRZ_1473,SCA_1231,0.74,1616
BRZ_1473,SCA_1232,0.85,1616
BRZ_1473,SCA_1233,0.85,1616
BRZ_1473,SCA_1234,0.66,1440
BRZ_1473,SCA_1239,0.64,1446
BRZ_1473,SCA_1240,0.73,1356
BRZ_1473,SCA_848,0.85,1616
BRZ_1473,SCA_853,0.77,1005
BRZ_1473,SCA_854,0.84,1616
BRZ_1473,SCA_857,0.76,1076
BRZ_1473,SCA_869,0.77,467
BRZ_1473,SCA_871,0.78,1616
BRZ_1473,SCA_874,0.65,1546
BRZ_1473,SCA_876,0.82,1616
BRZ_1473,SCA_877,0.75,639
BRZ_1473,SCA_880,0.85,1616
BRZ_1473,SCA_896,0.86,1616
BRZ_1473,SCA_897,0.85,1616
BRZ_1473,SCA_914,0.74,699
BRZ_1473,SCA_915,0.78,569
BRZ_1473,SCA_916,0.86,1616
BRZ_1473,SCA_917,0.84,1616
BRZ_1473,SCA_918,0.84,1616
BRZ_1473,SCA_919,0.68,1616
BRZ_1473,SCA_920,0.66,1361
BRZ_1473,SCA_921,0.85,1616
BRZ_1473,SCA_922,0.85,1616
BRZ_1473,SCA_923,0.76,551
BRZ_1473,SCA_924,0.86,1616
BRZ_1473,SCA_925,0.83,1616
BRZ_1473,SCA_926,0.84,1616
BRZ_1473,SCA_927,0.86,1616
BRZ_1473,SCA_929,0.84,1616
BRZ_1473,SCA_930,0.86,1616
BRZ_1473,SCA_931,0.85,1616
BRZ_1473,SCA_932,0.82,1616
BRZ_1473,SCA_933,0.85,1616
BRZ_1473,TX_1098,0.81,1616
BRZ_1473,TX_1099,0.85,1616
BRZ_1473,TX_1100,0.86,1616
BRZ_1473,TX_1101,0.85,1616
BRZ_1473,TX_1104,0.64,1227
BRZ_1473,TX_1105,0.86,1616
BRZ_1473,TX_1107,0.85,1616
BRZ_1473,TX_1109,0.66,1280
BRZ_1473,TX_1110,0.85,1616
BRZ_1473,TX_1111,0.86,1616
BRZ_1473,TX_1113,0.86,1616
BRZ_1473,TX_1114,0.86,1616
BRZ_1473,TX_1120,0.85,1616
BRZ_1473,TX_1121,0.66,1616
BRZ_1473,TX_1122,0.84,1616
BRZ_1473,TX_1123,0.84,1616
BRZ_1473,TX_1125,0.86,1616
BRZ_1473,TX_1126,0.85,1616
BRZ_1473,TX_1127,0.84,1616
BRZ_1473,TX_1128,0.84,1616
BRZ_1473,TX_1130,0.85,1616
BRZ_1473,TX_1131,0.85,1616
BRZ_1473,TX_1132,0.84,1616
BRZ_1473,TX_1133,0.84,1616
BRZ_1473,TX_1134,0.82,1616
BRZ_1473,TX_1135,0.81,1616
BRZ_1473,TX_1136,0.84,1616
BRZ_1473,TX_1137,0.64,943
BRZ_1473,TX_1138,0.81,1616
BRZ_1473,TX_1139,0.69,771
BRZ_1473,TX_1140,0.75,1616
BRZ_1473,TX_1141,0.66,1473
BRZ_1473,TX_1142,0.7,1616
BRZ_1473,TX_1143,0.81,1616
BRZ_1473,TX_1144,0.73,1616
BRZ_1473,TX_1145,0.7,1542
BRZ_1473,TX_1146,0.8,1616
BRZ_1473,VZ_1000,0.83,1616
BRZ_1473,VZ_1001,0.81,1616
BRZ_1473,VZ_1002,0.86,1616
BRZ_1473,VZ_1004,0.85,1616
BRZ_1473,VZ_1005,0.84,1616
BRZ_1473,VZ_1006,0.76,1616
BRZ_1473,VZ_1007,0.66,1237
BRZ_1473,VZ_1009,0.7,1260
BRZ_1473,VZ_1010,0.83,1616
BRZ_1473,VZ_1019,0.83,1616
BRZ_1473,VZ_1020,0.72,1616
BRZ_1473,VZ_1021,0.73,1616
BRZ_1473,VZ_1022,0.64,1215
BRZ_1473,VZ_1026,0.64,1348
BRZ_1473,VZ_1027,0.85,1616
BRZ_1473,VZ_1029,0.86,1616
BRZ_1473,VZ_670,0.63,919
BRZ_1473,VZ_671,0.85,1616
BRZ_1473,VZ_672,0.85,1616
BRZ_1473,VZ_673,0.85,1616
BRZ_1473,VZ_674,0.84,1616
BRZ_1473,VZ_675,0.85,1616
BRZ_1473,VZ_676,0.68,1616
BRZ_1473,VZ_677,0.85,1616
BRZ_1473,VZ_678,0.85,1616
BRZ_1473,VZ_679,0.83,1616
BRZ_1473,VZ_680,0.85,1616
BRZ_1473,VZ_681,0.85,1616
BRZ_1473,VZ_682,0.85,1616
BRZ_1473,VZ_683,0.76,1181
BRZ_1473,VZ_684,0.84,1616
BRZ_1473,VZ_685,0.85,1616
BRZ_1473,VZ_686,0.85,1616
BRZ_1473,VZ_687,0.85,1616
BRZ_1473,VZ_688,0.85,1616
BRZ_1473,VZ_689,0.86,1616
BRZ_1473,VZ_690,0.86,1616
BRZ_1473,VZ_691,0.85,1616
BRZ_1473,VZ_692,0.67,1616
BRZ_1473,VZ_693,0.84,1616
BRZ_1473,VZ_694,0.85,1616
BRZ_1473,VZ_695,0.64,1616
BRZ_1473,VZ_701,0.85,1616
BRZ_1473,VZ_702,0.83,1616
BRZ_1473,VZ_703,0.85,1616
BRZ_1473,VZ_704,0.63,916
BRZ_1473,VZ_705,0.84,1616
BRZ_1473,VZ_706,0.83,1616
BRZ_1473,VZ_707,0.85,1616
BRZ_1473,VZ_708,0.8,1616
BRZ_1473,VZ_709,0.7,1147
BRZ_1473,VZ_992,0.71,1523
BRZ_1473,VZ_993,0.77,1200
BRZ_1473,VZ_994,0.68,1095
BRZ_1473,VZ_995,0.77,1616
BRZ_1473,VZ_996,0.76,1616
BRZ_1473,VZ_997,0.85,1616
